row_kind	priority	content_sha256	promoted_in_release	title	source_path	risk_tier	signal_classes	finding_count	pages	finding_id	pattern_id	page	extraction_path	review_bundle_dir	prior_v1_decision_not_extended	currentness_declared	allowed_options	HUMAN_DECISION	FINDING_DISPOSITION	JUSTIFICATION_CATEGORY	REVIEWER_LOGIN	EVIDENCE_REFERENCE	COMMENT
PII_CONTENT	P2_CANDIDATE	2c32ad0950fbafe164a7d8c9a34fae76270cb1ff0806801507f0d37c893cba2e	false	filles-et-garcons-sur-le-chemin-de-l-egalite--2c32ad0950	01_EDUSCOL_OFFICIEL/LYCEE/TRANSVERSAL_MULTI_NIVEAUX/80_A_VERIFIER/DANSE/09_AUTRES/2026/filles-et-garcons-sur-le-chemin-de-l-egalite--2c32ad0950.pdf	MOYEN	phone_french|postal_address	3	2|28|31					2c32ad0950fbafe164a7d8c9a34fae76270cb1ff0806801507f0d37c893cba2e			PII_CLEARED|PII_REDACTION_REQUIRED|EXCLUDE_FROM_SERVABLE_SET|HUMAN_REVIEW_REQUIRED	EXCLUDE_FROM_SERVABLE_SET		PERSONAL_DATA_PRESENT	abenrhouma		Exclusion par précaution : 3 signalement(s) (phone_french, postal_address) non examinés individuellement, présumés données personnelles ; le contenu n'est pas servi.
PII_FINDING	P2_CANDIDATE	2c32ad0950fbafe164a7d8c9a34fae76270cb1ff0806801507f0d37c893cba2e	false			MOYEN				18c93a2e649e64afc1136a3886719e283c15efbd2b0de73fa6b35ee9cbcd22ee	postal_address	2	NATIVE_TEXT	2c32ad0950fbafe164a7d8c9a34fae76270cb1ff0806801507f0d37c893cba2e			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	2c32ad0950fbafe164a7d8c9a34fae76270cb1ff0806801507f0d37c893cba2e	false			MOYEN				b68d8efb6fbece09605b8bb05c007986838256abaf27f92739e16c5f3a9edfdc	postal_address	31	NATIVE_TEXT	2c32ad0950fbafe164a7d8c9a34fae76270cb1ff0806801507f0d37c893cba2e			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	2c32ad0950fbafe164a7d8c9a34fae76270cb1ff0806801507f0d37c893cba2e	false			MOYEN				f5e86b0a2c0d1c9f8d31765430d63de72f93edfebca10bf7da68ed8c7d972d05	phone_french	28	NATIVE_TEXT	2c32ad0950fbafe164a7d8c9a34fae76270cb1ff0806801507f0d37c893cba2e			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_CONTENT	P2_CANDIDATE	2d5ee632b4021d125a23fe95b2e13afe51e526dbebb86421a67887fe9f7d57d9	false	la-protection-d-une-uvre-pdf-238-17-ko--2d5ee632b4	01_EDUSCOL_OFFICIEL/STMG/PREMIERE/07_DIAPORAMAS_SUPPORTS/2019/la-protection-d-une-uvre-pdf-238-17-ko--2d5ee632b4.pdf	MOYEN	postal_address	1	9					2d5ee632b4021d125a23fe95b2e13afe51e526dbebb86421a67887fe9f7d57d9			PII_CLEARED|PII_REDACTION_REQUIRED|EXCLUDE_FROM_SERVABLE_SET|HUMAN_REVIEW_REQUIRED	EXCLUDE_FROM_SERVABLE_SET		PERSONAL_DATA_PRESENT	abenrhouma		Exclusion par précaution : 1 signalement(s) (postal_address) non examinés individuellement, présumés données personnelles ; le contenu n'est pas servi.
PII_FINDING	P2_CANDIDATE	2d5ee632b4021d125a23fe95b2e13afe51e526dbebb86421a67887fe9f7d57d9	false			MOYEN				acae239f8e6dc1968766ec9dc7588b8dd479be6063337ea8db73b61310e6ba09	postal_address	9	NATIVE_TEXT	2d5ee632b4021d125a23fe95b2e13afe51e526dbebb86421a67887fe9f7d57d9			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_CONTENT	P2_CANDIDATE	2e23d96917fdaf1696266488a6e696e9747f9a946afcc1eeb31024dd9cd763e7	false	fiche-professeur--2e23d96917	01_EDUSCOL_OFFICIEL/COLLEGE/CYCLE_4_TRANSVERSAL/MATHEMATIQUES/09_AUTRES/2023/fiche-professeur--2e23d96917.pdf	MOYEN	postal_address	1	1					2e23d96917fdaf1696266488a6e696e9747f9a946afcc1eeb31024dd9cd763e7			PII_CLEARED|PII_REDACTION_REQUIRED|EXCLUDE_FROM_SERVABLE_SET|HUMAN_REVIEW_REQUIRED	EXCLUDE_FROM_SERVABLE_SET		PERSONAL_DATA_PRESENT	abenrhouma		Exclusion par précaution : 1 signalement(s) (postal_address) non examinés individuellement, présumés données personnelles ; le contenu n'est pas servi.
PII_FINDING	P2_CANDIDATE	2e23d96917fdaf1696266488a6e696e9747f9a946afcc1eeb31024dd9cd763e7	false			MOYEN				361d43b776eeb311dc74282e069615927848278bb532338d02979265ace6c849	postal_address	1	NATIVE_TEXT	2e23d96917fdaf1696266488a6e696e9747f9a946afcc1eeb31024dd9cd763e7			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_CONTENT	P2_CANDIDATE	2fd77f0dd2d539c14fee767eac87bb8c5a27bdd40a70733082c9161a053b3704	false	la-protection-des-donnees-a-caractere-personnel-pdf-397-46-ko--2fd77f0dd2	01_EDUSCOL_OFFICIEL/STMG/PREMIERE/03_RESSOURCES_ACCOMPAGNEMENT/2019/la-protection-des-donnees-a-caractere-personnel-pdf-397-46-ko--2fd77f0dd2.pdf	MOYEN	email_address	1	2					2fd77f0dd2d539c14fee767eac87bb8c5a27bdd40a70733082c9161a053b3704			PII_CLEARED|PII_REDACTION_REQUIRED|EXCLUDE_FROM_SERVABLE_SET|HUMAN_REVIEW_REQUIRED	EXCLUDE_FROM_SERVABLE_SET		PERSONAL_DATA_PRESENT	abenrhouma		Exclusion par précaution : 1 signalement(s) (email_address) non examinés individuellement, présumés données personnelles ; le contenu n'est pas servi.
PII_FINDING	P2_CANDIDATE	2fd77f0dd2d539c14fee767eac87bb8c5a27bdd40a70733082c9161a053b3704	false			MOYEN				501803e1a5a06b968022d5050d6e8b211b74555dd172dd96c3d7d9f7cbaaa5ed	email_address	2	NATIVE_TEXT	2fd77f0dd2d539c14fee767eac87bb8c5a27bdd40a70733082c9161a053b3704			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_CONTENT	P2_CANDIDATE	30798ecb2283d354a280bb1fd8a18f5b06dadcbb676f543b1ae68886a70f4d76	false	john-rawls-et-annexe-sur-la-theorie-de-la-justice-pdf-181-73-ko--30798ecb22	01_EDUSCOL_OFFICIEL/LYCEE/TRANSVERSAL_MULTI_NIVEAUX/80_A_VERIFIER/PHILOSOPHIE/01_PROGRAMMES_OFFICIELS/2020/john-rawls-et-annexe-sur-la-theorie-de-la-justice-pdf-181-73-ko--30798ecb22.pdf	MOYEN	email_address	1	1					30798ecb2283d354a280bb1fd8a18f5b06dadcbb676f543b1ae68886a70f4d76			PII_CLEARED|PII_REDACTION_REQUIRED|EXCLUDE_FROM_SERVABLE_SET|HUMAN_REVIEW_REQUIRED	EXCLUDE_FROM_SERVABLE_SET		PERSONAL_DATA_PRESENT	abenrhouma		Exclusion par précaution : 1 signalement(s) (email_address) non examinés individuellement, présumés données personnelles ; le contenu n'est pas servi.
PII_FINDING	P2_CANDIDATE	30798ecb2283d354a280bb1fd8a18f5b06dadcbb676f543b1ae68886a70f4d76	false			MOYEN				ed8902528bd3023c83c7dd160ce33b76c6ad5c56ac00c05706b09d39612d12ae	email_address	1	NATIVE_TEXT	30798ecb2283d354a280bb1fd8a18f5b06dadcbb676f543b1ae68886a70f4d76			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_CONTENT	P2_CANDIDATE	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888	false	texte-de-presentation-du-seminaire-battre-la-mesure--32f6473d84	01_EDUSCOL_OFFICIEL/LYCEE/TRANSVERSAL_MULTI_NIVEAUX/80_A_VERIFIER/PHILOSOPHIE/04_EVALUATIONS_EXAMENS/2019/texte-de-presentation-du-seminaire-battre-la-mesure--32f6473d84.pdf	MOYEN	email_address|postal_address	7	1|2|3					32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888			PII_CLEARED|PII_REDACTION_REQUIRED|EXCLUDE_FROM_SERVABLE_SET|HUMAN_REVIEW_REQUIRED	EXCLUDE_FROM_SERVABLE_SET		PERSONAL_DATA_PRESENT	abenrhouma		Exclusion par précaution : 7 signalement(s) (email_address, postal_address) non examinés individuellement, présumés données personnelles ; le contenu n'est pas servi.
PII_FINDING	P2_CANDIDATE	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888	false			MOYEN				2119eeb033b1b45842ba493cfa88ed045d270be503da4ab927889e557cf2d3bd	postal_address	2	NATIVE_TEXT	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888	false			MOYEN				3b37939817fe05975de4fe885deef60aaf9cf45fe077976ea3aed25dff179b5d	email_address	3	NATIVE_TEXT	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888	false			MOYEN				3d29cbc2ba479ecbe737ce3b475fcc4617e339e6457cad5a310baf6f7f20dfdd	email_address	1	NATIVE_TEXT	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888	false			MOYEN				985eb586f018dad9901febbb5d2139cf88d787e7c3de0a5193b3dfaf78b9be0c	postal_address	2	NATIVE_TEXT	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888	false			MOYEN				aea1ac4692d3645ec5383cb0ecadc3315a67977bb2e744e22bab6cb0b77693c6	email_address	1	NATIVE_TEXT	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888	false			MOYEN				dad832c49b5c465f4658a3a03ed8d2916a06fde35799ddc233fda90ee0514531	postal_address	3	NATIVE_TEXT	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888	false			MOYEN				f11999cdfa2e472bd3d6d896d04dbe369a723f822f05b40c5d2adba2585683b3	postal_address	3	NATIVE_TEXT	32f6473d84fbfbfcdc409b011da4abe7432aa06d82629113ce0ee5a985bb3888			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_CONTENT	P2_CANDIDATE	35ff6bbd73b3f1f67132ca18afaee7241dc64f5a47895f88a28f283feace4061	false	epreuve-de-l-enseignement-de-specialite-de-musique-de-la-classe-terminale-commentaires-pdf-158-58-ko--35ff6bbd73	01_EDUSCOL_OFFICIEL/LYCEE/TRANSVERSAL_MULTI_NIVEAUX/80_A_VERIFIER/MUSIQUE/01_PROGRAMMES_OFFICIELS/2020/epreuve-de-l-enseignement-de-specialite-de-musique-de-la-classe-terminale-commentaires-pdf-158-58-ko--35ff6bbd73.pdf	MOYEN	postal_address	1	1					35ff6bbd73b3f1f67132ca18afaee7241dc64f5a47895f88a28f283feace4061			PII_CLEARED|PII_REDACTION_REQUIRED|EXCLUDE_FROM_SERVABLE_SET|HUMAN_REVIEW_REQUIRED	EXCLUDE_FROM_SERVABLE_SET		PERSONAL_DATA_PRESENT	abenrhouma		Exclusion par précaution : 1 signalement(s) (postal_address) non examinés individuellement, présumés données personnelles ; le contenu n'est pas servi.
PII_FINDING	P2_CANDIDATE	35ff6bbd73b3f1f67132ca18afaee7241dc64f5a47895f88a28f283feace4061	false			MOYEN				ce4ebf2db6e1dafae66e027d749f733a725f9aa97013630336d5722cccb11cf3	postal_address	1	NATIVE_TEXT	35ff6bbd73b3f1f67132ca18afaee7241dc64f5a47895f88a28f283feace4061			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_CONTENT	P2_CANDIDATE	392cbd0cc3db9b5b52f74b4039bc0a61d8de511ce0be5eeb01d3a4c2992f2758	false	plan-du-cours-pdf-111-79-ko--392cbd0cc3	01_EDUSCOL_OFFICIEL/LYCEE/SECONDE/SCIENCES_INGENIEUR/05_ANNALES_SUJETS_CORRIGES/2019/plan-du-cours-pdf-111-79-ko--392cbd0cc3.pdf	MOYEN	email_address	1	1					392cbd0cc3db9b5b52f74b4039bc0a61d8de511ce0be5eeb01d3a4c2992f2758			PII_CLEARED|PII_REDACTION_REQUIRED|EXCLUDE_FROM_SERVABLE_SET|HUMAN_REVIEW_REQUIRED	EXCLUDE_FROM_SERVABLE_SET		PERSONAL_DATA_PRESENT	abenrhouma		Exclusion par précaution : 1 signalement(s) (email_address) non examinés individuellement, présumés données personnelles ; le contenu n'est pas servi.
PII_FINDING	P2_CANDIDATE	392cbd0cc3db9b5b52f74b4039bc0a61d8de511ce0be5eeb01d3a4c2992f2758	false			MOYEN				d38f73e26a103bad47867c804578c86b800158a1018d9182e2d64cb906a01a15	email_address	1	NATIVE_TEXT	392cbd0cc3db9b5b52f74b4039bc0a61d8de511ce0be5eeb01d3a4c2992f2758			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_CONTENT	P2_CANDIDATE	39c0e01042df4b5bcc1646188ccee09ac5caa461899c21d4a27ab9a7d207deb1	false	ouvrir-l-il-pdf-228-45-ko--39c0e01042	01_EDUSCOL_OFFICIEL/LYCEE/TRANSVERSAL_MULTI_NIVEAUX/80_A_VERIFIER/PHYSIQUE_CHIMIE/05_ANNALES_SUJETS_CORRIGES/2019/ouvrir-l-il-pdf-228-45-ko--39c0e01042.pdf	MOYEN	postal_address|student_name_pattern	4	6|7					39c0e01042df4b5bcc1646188ccee09ac5caa461899c21d4a27ab9a7d207deb1			PII_CLEARED|PII_REDACTION_REQUIRED|EXCLUDE_FROM_SERVABLE_SET|HUMAN_REVIEW_REQUIRED	EXCLUDE_FROM_SERVABLE_SET		PERSONAL_DATA_PRESENT	abenrhouma		Exclusion par précaution : 4 signalement(s) (postal_address, student_name_pattern) non examinés individuellement, présumés données personnelles ; le contenu n'est pas servi.
PII_FINDING	P2_CANDIDATE	39c0e01042df4b5bcc1646188ccee09ac5caa461899c21d4a27ab9a7d207deb1	false			MOYEN				a2fc2b49401ac49bac3be6d696204990cfc9a6ba2bdc59fb5bbb14f0feac35be	postal_address	6	NATIVE_TEXT	39c0e01042df4b5bcc1646188ccee09ac5caa461899c21d4a27ab9a7d207deb1			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	39c0e01042df4b5bcc1646188ccee09ac5caa461899c21d4a27ab9a7d207deb1	false			MOYEN				b0b0e98c8be03de08c9f09ed9e3dfda198da53d263c7b8d67566c5af47cb2585	postal_address	6	NATIVE_TEXT	39c0e01042df4b5bcc1646188ccee09ac5caa461899c21d4a27ab9a7d207deb1			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	39c0e01042df4b5bcc1646188ccee09ac5caa461899c21d4a27ab9a7d207deb1	false			MOYEN				f4831a1c1c739bee8f964b691e6ad8eb59d4f25b358c536bbf2b024bd5c3d356	student_name_pattern	7	NATIVE_TEXT	39c0e01042df4b5bcc1646188ccee09ac5caa461899c21d4a27ab9a7d207deb1			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	39c0e01042df4b5bcc1646188ccee09ac5caa461899c21d4a27ab9a7d207deb1	false			MOYEN				f90803823139466e7094d75a34d0f54b3ce2562450fbc061029c864b8c925268	postal_address	6	NATIVE_TEXT	39c0e01042df4b5bcc1646188ccee09ac5caa461899c21d4a27ab9a7d207deb1			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_CONTENT	P2_CANDIDATE	3e27038be759e0abc48d45259b61f6a36ae726d798deebca9c679062f65870f0	false	reglement-du-concours--3e27038be7	01_EDUSCOL_OFFICIEL/LYCEE/TRANSVERSAL_MULTI_NIVEAUX/80_A_VERIFIER/HISTOIRE_DES_ARTS/09_AUTRES/2025/reglement-du-concours--3e27038be7.pdf	MOYEN	email_address|phone_french|postal_address	6	3					3e27038be759e0abc48d45259b61f6a36ae726d798deebca9c679062f65870f0			PII_CLEARED|PII_REDACTION_REQUIRED|EXCLUDE_FROM_SERVABLE_SET|HUMAN_REVIEW_REQUIRED	EXCLUDE_FROM_SERVABLE_SET		PERSONAL_DATA_PRESENT	abenrhouma		Exclusion par précaution : 6 signalement(s) (email_address, phone_french, postal_address) non examinés individuellement, présumés données personnelles ; le contenu n'est pas servi.
PII_FINDING	P2_CANDIDATE	3e27038be759e0abc48d45259b61f6a36ae726d798deebca9c679062f65870f0	false			MOYEN				0bb0691242433ea0a1aefce85e2007a49e4b9ec5260c94c35bc2dac4ccab7b0b	postal_address	3	NATIVE_TEXT	3e27038be759e0abc48d45259b61f6a36ae726d798deebca9c679062f65870f0			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	3e27038be759e0abc48d45259b61f6a36ae726d798deebca9c679062f65870f0	false			MOYEN				19b4a08da7e2afd1467dd8e2ced1d0bd347a1e4e27e15c84ae05fc34b858f702	email_address	3	NATIVE_TEXT	3e27038be759e0abc48d45259b61f6a36ae726d798deebca9c679062f65870f0			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	3e27038be759e0abc48d45259b61f6a36ae726d798deebca9c679062f65870f0	false			MOYEN				a613ae3c7ca76dafd87ad1025a680f3332a34cd0a6579c645afecd2e694e219d	postal_address	3	NATIVE_TEXT	3e27038be759e0abc48d45259b61f6a36ae726d798deebca9c679062f65870f0			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	3e27038be759e0abc48d45259b61f6a36ae726d798deebca9c679062f65870f0	false			MOYEN				bd40a4c83f0e49ad740f0c37b6450666f4df8e9b89ee4a7971ef59e15a5ed5ed	phone_french	3	NATIVE_TEXT	3e27038be759e0abc48d45259b61f6a36ae726d798deebca9c679062f65870f0			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	3e27038be759e0abc48d45259b61f6a36ae726d798deebca9c679062f65870f0	false			MOYEN				d78865c1bff8b11cb53f5c69e887ce4d3787984b6b944dc5b9675a90c728a705	email_address	3	NATIVE_TEXT	3e27038be759e0abc48d45259b61f6a36ae726d798deebca9c679062f65870f0			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_FINDING	P2_CANDIDATE	3e27038be759e0abc48d45259b61f6a36ae726d798deebca9c679062f65870f0	false			MOYEN				ddbc1600ec871b72c35e892a86bc07cf0e162f314f2f2081ee4984ceab818461	email_address	3	NATIVE_TEXT	3e27038be759e0abc48d45259b61f6a36ae726d798deebca9c679062f65870f0			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_CONTENT	P2_CANDIDATE	3ea9105313e0e7ce3e581af674459dd15776c656b2dfef39090a6e2c27b5fa0c	false	fiche-professeur--3ea9105313	01_EDUSCOL_OFFICIEL/COLLEGE/CYCLE_4_TRANSVERSAL/MATHEMATIQUES/09_AUTRES/2023/fiche-professeur--3ea9105313.pdf	MOYEN	postal_address	1	1					3ea9105313e0e7ce3e581af674459dd15776c656b2dfef39090a6e2c27b5fa0c			PII_CLEARED|PII_REDACTION_REQUIRED|EXCLUDE_FROM_SERVABLE_SET|HUMAN_REVIEW_REQUIRED	EXCLUDE_FROM_SERVABLE_SET		PERSONAL_DATA_PRESENT	abenrhouma		Exclusion par précaution : 1 signalement(s) (postal_address) non examinés individuellement, présumés données personnelles ; le contenu n'est pas servi.
PII_FINDING	P2_CANDIDATE	3ea9105313e0e7ce3e581af674459dd15776c656b2dfef39090a6e2c27b5fa0c	false			MOYEN				a222088280eaf8d772d14da1acaf7f146fe204b34d531d9fbcf6d8f7d46e6e90	postal_address	1	NATIVE_TEXT	3ea9105313e0e7ce3e581af674459dd15776c656b2dfef39090a6e2c27b5fa0c			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_CONTENT	P2_CANDIDATE	4435dfe9a4ceeef2ac01a58bfb7fc032daebd07a2c6949e68ea4776be4bc88f0	false	telechargez-le-rapport-annuel-sur-l-evaluation-de-l-eps-session-2025--4435dfe9a4	01_EDUSCOL_OFFICIEL/LYCEE/TRANSVERSAL_MULTI_NIVEAUX/80_A_VERIFIER/EPS/04_EVALUATIONS_EXAMENS/2026/telechargez-le-rapport-annuel-sur-l-evaluation-de-l-eps-session-2025--4435dfe9a4.pdf	MOYEN	postal_address	1	8					4435dfe9a4ceeef2ac01a58bfb7fc032daebd07a2c6949e68ea4776be4bc88f0			PII_CLEARED|PII_REDACTION_REQUIRED|EXCLUDE_FROM_SERVABLE_SET|HUMAN_REVIEW_REQUIRED	EXCLUDE_FROM_SERVABLE_SET		PERSONAL_DATA_PRESENT	abenrhouma		Exclusion par précaution : 1 signalement(s) (postal_address) non examinés individuellement, présumés données personnelles ; le contenu n'est pas servi.
PII_FINDING	P2_CANDIDATE	4435dfe9a4ceeef2ac01a58bfb7fc032daebd07a2c6949e68ea4776be4bc88f0	false			MOYEN				06067a4a469f3cc4a22323fdab1bb863ae78baabe2e9285a853ffd2e0a8b5f95	postal_address	8	NATIVE_TEXT	4435dfe9a4ceeef2ac01a58bfb7fc032daebd07a2c6949e68ea4776be4bc88f0			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
PII_CONTENT	P2_CANDIDATE	46886d197f5b95c4a45692f21cfd9b39c2489151b620fc270719fd5dc8157cc0	false	modelisation-de-la-propagation-d-une-rumeur-pdf-1-72-mo--46886d197f	01_EDUSCOL_OFFICIEL/LYCEE/TRANSVERSAL_MULTI_NIVEAUX/80_A_VERIFIER/MATHEMATIQUES/07_DIAPORAMAS_SUPPORTS/2022/modelisation-de-la-propagation-d-une-rumeur-pdf-1-72-mo--46886d197f.pdf	MOYEN	phone_french	1	11					46886d197f5b95c4a45692f21cfd9b39c2489151b620fc270719fd5dc8157cc0			PII_CLEARED|PII_REDACTION_REQUIRED|EXCLUDE_FROM_SERVABLE_SET|HUMAN_REVIEW_REQUIRED	EXCLUDE_FROM_SERVABLE_SET		PERSONAL_DATA_PRESENT	abenrhouma		Exclusion par précaution : 1 signalement(s) (phone_french) non examinés individuellement, présumés données personnelles ; le contenu n'est pas servi.
PII_FINDING	P2_CANDIDATE	46886d197f5b95c4a45692f21cfd9b39c2489151b620fc270719fd5dc8157cc0	false			MOYEN				99a69dd0c37ca96285912528c0b8c78014845de95a11eb29b0641cbe3019530c	phone_french	11	NATIVE_TEXT	46886d197f5b95c4a45692f21cfd9b39c2489151b620fc270719fd5dc8157cc0			FALSE_POSITIVE_TECHNICAL|PUBLIC_INSTITUTIONAL_DATA|SYNTHETIC_EXAMPLE|PERSONAL_DATA_PRESENT		PERSONAL_DATA_PRESENT				
